geometry,OBJECTID,Shape,CAPTURE,ACQ_MONTH,ACQ_YEAR,RUN,RUN_ALPHA,PHOTO,F_PLANE,F,HAGL,SCALE,Shape_Length,Shape_Area,MISSING
Geocortex.Gis.Geometries.Polygon,419,,1955,OCT,1955,2,None,5012,0.23,0.25602,2548,0,9155.92383921601,5239433.83424541,
Geocortex.Gis.Geometries.Polygon,420,,1955,OCT,1955,2,None,5013,0.23,0.25602,2548,0,9155.88961326952,5239394.66306911,
Geocortex.Gis.Geometries.Polygon,421,,1955,OCT,1955,2,None,5014,0.23,0.25602,2548,0,9155.85939328385,5239360.07678472,
Geocortex.Gis.Geometries.Polygon,422,,1955,OCT,1955,2,None,5015,0.23,0.25602,2548,0,9155.82543056469,5239321.20713482,
Geocortex.Gis.Geometries.Polygon,423,,1955,NOV,1955,2,None,5016,0.23,0.25602,2548,0,9155.79723840606,5239288.94186864,
Geocortex.Gis.Geometries.Polygon,424,,1955,OCT,1955,2,None,5017,0.23,0.25602,2548,0,9155.76806433314,5239255.55293178,
Geocortex.Gis.Geometries.Polygon,425,,1955,OCT,1955,2,None,5018,0.23,0.25602,2548,0,9155.73427393293,5239216.88085038,
Geocortex.Gis.Geometries.Polygon,426,,1955,OCT,1955,2,None,5019,0.23,0.25602,2548,0,9155.69679859413,5239173.9916355,
Geocortex.Gis.Geometries.Polygon,427,,1955,OCT,1955,2,None,5020,0.23,0.25602,2548,0,9155.66658228339,5239139.41028266,
Geocortex.Gis.Geometries.Polygon,428,,1955,OCT,1955,2,None,5021,0.23,0.25602,2548,0,9155.63766610695,5239106.31699185,
Geocortex.Gis.Geometries.Polygon,429,,1955,OCT,1955,2,None,5022,0.23,0.25602,2548,0,9155.60828064667,5239072.68671209,
Geocortex.Gis.Geometries.Polygon,430,,1958,MAY,1958,2,None,5007,0.23,0.254,2548,0,9228.3963438873,5322706.1924364,
Geocortex.Gis.Geometries.Polygon,431,,1958,MAY,1958,2,None,5008,0.23,0.254,2548,0,9228.43097929789,5322746.14615942,
Geocortex.Gis.Geometries.Polygon,432,,1958,MAY,1958,2,None,5009,0.23,0.254,2548,0,9228.46469007528,5322785.03341673,
Geocortex.Gis.Geometries.Polygon,433,,1958,MAY,1958,2,None,5010,0.23,0.254,2548,0,9228.49906972211,5322824.69238847,
Geocortex.Gis.Geometries.Polygon,434,,1958,MAY,1958,2,None,5011,0.23,0.254,2548,0,9228.5322996081,5322863.02521382,
Geocortex.Gis.Geometries.Polygon,435,,1958,MAY,1958,2,None,5012,0.23,0.254,2548,0,9228.56826874436,5322904.51811258,
Geocortex.Gis.Geometries.Polygon,436,,1958,MAY,1958,2,None,5013,0.23,0.254,2548,0,9228.6024153876,5322943.90877528,
